Pourquoi	Rt	POURQUOI
nom	Nc	NOM
des	S+Da	DE+LE|DE+LES
Dieux	Nc	DIEU|DIEUX
,	Fw	,
croyez	Vvc	CROIRE
que	Cs	QUE
j'	Pp	JE
aime	Vvc	AIMER
Perdiccas	Vvc	Perdiccas
.	Fs	.
Ah	I	AH
!	Fs	!
C'	Pd	CE
en	Pp	EN
est	Vuc	ÊTRE
trop	Rg	TROP
,	Fw	,
cruelle	Ag	CRUEL
,	Fw	,
et	Cc	ET
cet	Dd	CE
aveu	Nc	AVEU
funeste	Ag	FUNESTE
Arrache	Vvc	ARRACHER
de	S	DE
mon	Ds	MON
coeur	Nc	CUR
tout	Di	TOUT
l'	Da	LE
amour	Nc	AMOUR
qui	Pr	QUI
lui	Pp	IL
reste	Vvc	RESTER
:	Fw	:
À	Nc	À
Roxane	Vvc	Roxane
.	Fs	.
Et	Cc	ET
Madame	Nc	MADAME
,	Fw	,
tantôt	Rg	TANTÔT
pourquoi	Rt	POURQUOI
votre	Ds	VOTRE
secours	Nc	SECOURS
Vous	Ga	Vous
fit-il	V	FAIRE
épargner	Vvn	ÉPARGNER
de	S	DE
si	Rg	SI
malheureux	Ag	MALHEUREUX
jours	Nc	JOUR|JOURS
?	Fs	?
On	Pp	ON
ne	Rp	NE
m'	Pp	JE
a	Vuc	AVOIR
conservé	Ge	CONSERVER
,	Fw	,
(	Fw	(
quelle	Dt	QUEL
pitié	Nc	PITIÉ
cruelle	Ag	CRUEL
!	Fs	!
)	Fw	)
Que	Vvc	Que
pour	S	POUR
voir	Vvn	VOIR
aujourd'hui	Rg	AUJOURD'HUI
ma	Ds	MON
Princesse	Nc	PRINCE|PRINCESSE
infidèle	Ag	INFIDÈLE
,	Fw	,
Et	Vvc	Et
l'	Pp	IL
on	Pp	ON
prétend	Vvc	PRÉTENDRE
encore	Rg	ENCORE
par	S	PAR
un	Dn	UN
Hymen	Nc	HYMEN
fatal	Ag	FATAL
M'	Vvc	M'
attacher	Vvn	ATTACHER
en	S	EN
triomphe	Nc	TRIOMPHE
au	S+Da	À+LE
Char	Nc	CHAR
de	S	DE
mon	Ds	MON
Rival	Nc	RIVAL
;	Fw	;
Au	Vvc	Au
lieu	Nc	LIEU
de	S	DE
m'	Pp	JE
accabler	Vvn	ACCABLER
d'	S	DE
une	Dn	UN
importune	Ag	IMPORTUN
vie	Nc	VIE
,	Fw	,
Rendez	Vvc	RENDRE
-moi	Vvc	-moi
cette	Dd	CE
mort	Nc	MORT
que	Pr	QUE
vous	Pp	VOUS
m'	Pp	JE
avez	Vuc	AVOIR
ravie	Ge	RAVIR
.	Fs	.
Le	Da	LE
jour	Nc	JOUR
que	Cs	QUE
de	S	DE
ma	Ds	MON
main	Nc	MAIN
vous	Pp	VOUS
devez	Vvc	DEVOIR
accepter	Vvn	ACCEPTER
,	Fw	,
Ne	Vvc	Ne
vous	Pp	VOUS
fut	Vuc	ÊTRE
pas	Rg	PAS
rendu	Ge	RENDRE
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
pour	S	POUR
vous	Pp	VOUS
l'	Pp	IL
ôter	Vvn	ÔTER
.	Fs	.
Non	Rg	NON
,	Fw	,
sans-doute	Nc	sans-doute
la	Da	LE
vie	Nc	VIE
a	Vuc	AVOIR
pour	S	POUR
vous	Pp	VOUS
trop	Rg	TROP
de	S	DE
charmes	Nc	CHARME
,	Fw	,
Vous	Nc	Vous
la	Pp	IL
devez	Vvc	DEVOIR
à	S	À
qui	Pr	QUI
vous	Pp	VOUS
rendîtes	Vvc	RENDRE
les	Da	LE
armes	Nc	ARME|ARMÉ
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
mon	Ds	MON
amour	Nc	AMOUR
désespéré	Nc	DÉSESPÉRÉ
,	Fw	,
jaloux	Nc	JALOUX
,	Fw	,
Ne	Vvc	Ne
m'	Pp	JE
a	Vuc	AVOIR
rendu	Ge	RENDRE
captif	Ag	CAPTIF
que	Cs	QUE
pour	S	POUR
l'	Pp	IL
être	Vun	ÊTRE
avec	S	AVEC
vous	Pp	VOUS
;	Fw	;
J'	Vvc	J'
avais	Vuc	AVOIR
fait	Ge	FAIRE
mes	Ds	MON
efforts	Nc	EFFORT
pour	S	POUR
briser	Vvn	BRISER
votre	Ds	VOTRE
chaîne	Nc	CHAÎNE
,	Fw	,
Je	Vvc	Je
n'	Rp	NE
ai	Vuc	AVOIR
pu	Ge	POUVOIR
.	Fs	.
J'	Pp	JE
avais	Vuc	AVOIR
crû	Ge	CROIRE|CROÎTRE
qu'	Cs	QUE
une	Dn	UN
mort	Nc	MORT
plus	Rg	PLUS
certaine	Ag	CERTAIN
M'	Nc	M'
affranchirait	Vvc	AFFRANCHIR
du	S+Da	DE+LE
moins	Nc	MOINS
des	S+Da	DE+LE|DE+LES
maux	Nc	MAL
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
souffert	Ge	SOUFFRIR
;	Fw	;
Mais	Vvc	Mais
n'	Rp	NE
ayant	Ga	AVOIR
pu	Ge	POUVOIR
mourir	Vvn	MOURIR
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
partagé	Ge	PARTAGER
vos	Ds	VOTRE
fers	Nc	FER|FERS
,	Fw	,
Et	Vvc	Et
trouvais	Vvc	TROUVER
prés	Rg	PRÈS
de	S	DE
vous	Pp	VOUS
,	Fw	,
perdant	Ga	PERDRE
toute	Di	TOUT
espérance	Nc	ESPÉRANCE
,	Fw	,
L'	Vvc	L'
esclavage	Nc	ESCLAVAGE
,	Fw	,
ou	Cc	OU
la	Da	LE
mort	Nc	MORT
,	Fw	,
moins	Rg	MOINS
cruels	Ag	CRUEL
que	Cs	QUE
l'	Da	LE
absence	Nc	ABSENCE
.	Fs	.
Mais	Cc	MAIS
je	Pp	JE
vous	Pp	VOUS
parle	Vvc	PARLER
en	S	EN
vain	Ag	VAIN
,	Fw	,
et	Cc	ET
j'	Pp	JE
ai	Vuc	AVOIR
beau	Ag	BEAU
protester	Nc	PROTESTER
,	Fw	,
Ciel	Vvc	Ciel
!	Fs	!
Vous	Pp	VOUS
ne	Rp	NE
voulez	Vvc	VOULOIR
pas	Rg	PAS
seulement	Rg	SEULEMENT
m'	Pp	JE
écouter	Vvn	ÉCOUTER
,	Fw	,
Cependant	Ga	Cependant
vous	Pp	VOUS
pleurez	Vvc	PLEURER
,	Fw	,
oui	Ge	OUÏR
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
et	Cc	ET
je	Pp	JE
doute	Vvc	DOUTER
...	Fs	...
Croyez	Vvc	CROIRE
tout	Pi	TOUT
,	Fw	,
et	Cc	ET
tremblez	Vvc	TREMBLER
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
écoute	Vvc	ÉCOUTER
.	Fs	.
Hé	Vvc	Hé
bien	Rg	BIEN
,	Fw	,
je	Pp	JE
croirai	Vvc	CROIRE
tout	Pi	TOUT
,	Fw	,
puisque	Cs	PUISQUE
vous	Pp	VOUS
le	Pp	IL
voulez	Vvc	VOULOIR
;	Fw	;
Aux	Vvc	Aux
feux	Nc	FEU|FEUX
de	S	DE
Perdiccas	Vvc	Perdiccas
les	Da	LE
miens	Ps	MIEN
sont	Vuc	ÊTRE
immolés	Ge	IMMOLER
,	Fw	,
Vous	Nc	Vous
haïssez	Vvc	HAÏR
la	Da	LE
Reine	Nc	REINE|ROI
.	Fs	.
Ah	I	AH
!	Fs	!
Si	Cs	SI
j'	Pp	JE
osais	Vvc	OSER
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
Vous	Nc	Vous
donnez	Vvc	DONNER
à	S	À
ses	Ds	SON
feux	Nc	FEU|FEUX
et	Cc	ET
mon	Ds	MON
coeur	Nc	CUR
et	Cc	ET
mon	Ds	MON
âme	Nc	ÂME
,	Fw	,
Si	Vvc	Si
ce	Dd	CE
coeur	Nc	CUR
méprisé	Ge	MÉPRISER
ne	Rp	NE
l'	Pp	IL
était	Vuc	ÊTRE
pas	Rg	PAS
de	S	DE
vous	Pp	VOUS
...	Fs	...
Que	Vvc	Que
faites	Vvc	FAIRE
-vous	Nc	-vous
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
dans	S	DANS
ce	Dd	CE
transport	Nc	TRANSPORT
jaloux	Ag	JALOUX
?	Fs	?
Et	Cc	ET
n'	Rp	NE
entendez	Vvc	ENTENDRE
-vous	Nc	-vous
pas	Rg	PAS
un	Dn	UN
langage	Nc	LANGAGE
si	Rg	SI
tendre	Ag	TENDRE
?	Fs	?
Mais	Cc	MAIS
que	Pr	QUE
dis	Vvc	DIRE
-je	Nc	-je
,	Fw	,
grands	Ag	GRAND
Dieux	Nc	DIEU|DIEUX
!	Fs	!
Je	Pp	JE
me	Pp	JE
fais	Vvc	FAIRE
trop	Rg	TROP
entendre	Vvn	ENTENDRE
:	Fw	:
à	S	À
part	Nc	PART
.	Fs	.
Devrais	Vvc	DEVOIR
je	Pp	JE
cependant	Rg	CEPENDANT
irriter	Vvn	IRRITER
son	Ds	SON
esprit	Nc	ESPRIT
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
ne	Rp	NE
croyez	Vvc	CROIRE
rien	Pi	RIEN
de	S	DE
tout	Pi	TOUT
ce	Pd	CE
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
dit	Ge	DIRE
.	Fs	.
Elle	Pp	IL
sort	Vvc	SORTIR
.	Fs	.
Dieux	Nc	DIEU|DIEUX
!	Fs	!
Que	Pt	QUE
veut-elle	Vvc	veut-elle
dire	Vvn	DIRE
?	Fs	?
Et	Cc	ET
quelle	Dt	QUEL
est	Vuc	ÊTRE
sa	Ds	SON
contrainte	Nc	CONTRAINTE
?	Fs	?
Est	Vuc	ÊTRE
-ce	Vvc	-ce
une	Dn	UN
vérité	Nc	VÉRITÉ
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
est	Vuc	ÊTRE
-ce	Vvc	-ce
une	Dn	UN
feinte	Nc	FEINTE
?	Fs	?
Elle	Pp	IL
dit	Vvc	DIRE
devant	S	DEVANT
vous	Pp	VOUS
qu'	Cs	QUE
elle	Pp	IL
aime	Vvc	AIMER
Perdiccas	Vvc	Perdiccas
,	Fw	,
Mais	Vvc	Mais
ses	Ds	SON
pleurs	Nc	PLEUR
,	Fw	,
ses	Ds	SON
soupirs	Nc	SOUPIR
,	Fw	,
ne	Rp	NE
me	Pp	JE
le	Pp	IL
disent	Vvc	DIRE
pas	Rg	PAS
;	Fw	;
De	Vvc	De
grâce	Nc	GRÂCE
,	Fw	,
expliquez	Vvc	EXPLIQUER
-moi	Vvc	-moi
cet	Dd	CE
étrange	Ag	ÉTRANGE
mystère	Nc	MYSTÈRE
.	Fs	.
Elle	Pp	IL
n'	Rp	NE
a	Vuc	AVOIR
que	Rg	QUE
trop	Rg	TROP
dit	Ge	DIRE
ce	Pd	CE
qu'	Pr	QUE
elle	Pp	IL
devait	Vvc	DEVOIR
taire	Vvn	TAIRE
,	Fw	,
Et	Vvc	Et
lorsque	Cs	LORSQUE
votre	Ds	VOTRE
coeur	Nc	CUR
a	Vuc	AVOIR
trop	Rg	TROP
su	Ge	SAVOIR
l'	Da	LE
écouter	Vvn	ÉCOUTER
,	Fw	,
Ses	Vvc	Ses
pleurs	Nc	PLEUR
et	Cc	ET
ses	Ds	SON
soupirs	Nc	SOUPIR
pourront	Vvc	POUVOIR
vous	Pp	VOUS
en	S	EN
coûter	Vvn	COÛTER
.	Fs	.
Mais	Cc	MAIS
Seigneur	Nc	SEIGNEUR
,	Fw	,
il	Pp	IL
est	Vuc	ÊTRE
temps	Nc	TEMPS
que	Pr	QUE
Roxane	Vvc	Roxane
s'	Pp	SE
explique	Vvc	EXPLIQUER
,	Fw	,
La	Vvc	La
fière	Ag	FIER
Statira	Vvc	Statira
détruit	Vvc	DÉTRUIRE
ma	Ds	MON
politique	Nc	POLITIQUE
;	Fw	;
Si	Vvc	Si
ma	Ds	MON
haine	Nc	HAINE
contre	S	CONTRE
elle	Pp	IL
a	Vuc	AVOIR
pu	Ge	POUVOIR
vous	Pp	VOUS
étonner	Vvn	ÉTONNER
,	Fw	,
J'	Vvc	J'
aime	Vvc	AIMER
,	Fw	,
j'	Pp	JE
adore	Vvc	ADORER
...	Fs	...
un	Dn	UN
fils	Nc	FIL|FILS
que	Pr	QUE
je	Pp	JE
veux	Vvc	VOULOIR
couronner	Vvn	COURONNER
:	Fw	:
Elle	Pp	IL
prétend	Vvc	PRÉTENDRE
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
régner	Vvn	RÉGNER
dans	S	DANS
Babylone	Nc	Babylone
,	Fw	,
Elle	Vvc	Elle
est	Vuc	ÊTRE
contre	S	CONTRE
mon	Ds	MON
fils	Nc	FIL|FILS
,	Fw	,
ma	Ds	MON
rivale	Nc	RIVAL
à	S	À
ce	Dd	CE
trône	Nc	TRÔNE
,	Fw	,
Nos	Nc	NÔ
desseins	Nc	DESSEIN
sont	Vuc	ÊTRE
pareils	Ag	PAREIL
,	Fw	,
nos	Ds	NOTRE
intérêts	Nc	INTÉRÊT
égaux	Ag	ÉGAL
,	Fw	,
Mais	Vvc	Mais
le	Da	LE
trône	Nc	TRÔNE
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
ne	Rp	NE
veut	Vvc	VOULOIR
point	Rg	POINT
de	S	DE
Rivaux	Vvc	Rivaux
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
la	Pp	IL
puis	Vvc	POUVOIR
souffrir	Vvn	SOUFFRIR
,	Fw	,
je	Pp	JE
la	Pp	IL
hais	Vvc	HAÏR
,	Fw	,
et	Cc	ET
je	Pp	JE
tremble	Vvc	TREMBLER
...	Fs	...
Ah	Vvc	Ah
!	Fs	!
Madame	Nc	MADAME
,	Fw	,
je	Pp	JE
vais	Vvc	ALLER
vous	Pp	VOUS
réunir	Vvn	RÉUNIR
ensemble	Rg	ENSEMBLE
,	Fw	,
J'	Vvc	J'
y	Pp	Y
ferai	Vvc	FAIRE|FERRER
consentir	Vvn	CONSENTIR
tous	Di	TOUT
nos	Ds	NOTRE
Chefs	Nc	CHEF
avec	S	AVEC
nous	Pp	NOUS
,	Fw	,
Rendez	Vvc	RENDRE
moi	Pp	JE
Statira	Vvc	Statira
,	Fw	,
Babylone	Vvc	Babylone
est	Vuc	ÊTRE
à	S	À
vous	Pp	VOUS
.	Fs	.
Vous	Pp	VOUS
la	Pp	IL
rendre	Vvn	RENDRE
,	Fw	,
Seigneur	Nc	SEIGNEUR
?	Fs	?
Avant	S	AVANT
que	Cs	QUE
m'	Pp	JE
y	Pp	Y
résoudre	Vvn	RÉSOUDRE
,	Fw	,
On	Vvc	On
verra	Vvc	VOIR
ce	Pd	CE
Palais	Vvc	Palais
et	Cc	ET
Babylone	Vvc	Babylone
en	S	EN
poudre	Nc	POUDRE|POUDRÉ
;	Fw	;
Trahirais	Vvc	TRAHIR
-je	Vvn	-je
un	Dn	UN
Ami	Nc	AMI
qui	Pr	QUI
me	Pp	JE
prête	Vvc	PRÊTER
son	Ds	SON
bras	Nc	BRAS
?	Fs	?
Ce	Pd	CE
serait	Vuc	ÊTRE
me	Pp	JE
trahir	Vvn	TRAHIR
,	Fw	,
que	Cs	QUE
trahir	Vvn	TRAHIR
Perdiccas	Vvc	Perdiccas
;	Fw	;
Il	Vvc	Il
aime	Vvc	AIMER
Statira	Vvc	Statira
quand	Cs	QUAND
Roxane	Vvc	Roxane
l'	Pp	IL
abhorre	Vvc	ABHORRER
;	Fw	;
Elle	Vvc	Elle
ne	Rp	NE
vit	Vvc	VIVRE|VOIR
qu'	Rg	QUE
autant	Rg	AUTANT
que	Pr	QUE
Perdiccas	Vvc	Perdiccas
l'	Da	LE
adore	Nc	ADORÉ
,	Fw	,
Il	Vvc	Il
prend	Vvc	PRENDRE
mes	Ds	MON
intérêts	Nc	INTÉRÊT
,	Fw	,
je	Pp	JE
dois	Vvc	DEVOIR
prendre	Vvn	PRENDRE
les	Da	LE
siens	Ps	SIEN
,	Fw	,
Et	Vvc	Et
sans-doute	Nc	sans-doute
ils	Pp	ILS
me	Pp	JE
sont	Vuc	ÊTRE
aussi	Rg	AUSSI
chers	Ag	CHER
que	Cs	QUE
les	Da	LE
miens	Ps	MIEN
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
j'	Pp	JE
avais	Vuc	AVOIR
cru	Ge	CROIRE|CROÎTRE
que	Rg	QUE
cédant	Ga	CÉDER
Babylone	Vvc	Babylone
,	Fw	,
Vous	Nc	Vous
borniez	Vvc	BORNER
vos	Ds	VOTRE
désirs	Nc	DÉSIR
à	S	À
l'	Da	LE
espoir	Nc	ESPOIR
de	S	DE
ce	Dd	CE
trône	Nc	TRÔNE
;	Fw	;
Mais	Vvc	Mais
quoi	Pt	QUE|QUOI
?	Fs	?
de	S	DE
Perdiccas	Vvc	Perdiccas
les	Da	LE
intérêts	Nc	INTÉRÊT
trahis	Vvc	TRAHIR
Vous	Nc	Vous
seront	Vuc	ÊTRE
-ils	Ge	-ils
plus	Rg	PLUS
chers	Ag	CHER
que	Cs	QUE
ceux	Pd	CELUI
de	S	DE
votre	Ds	VOTRE
fils	Nc	FIL|FILS
?	Fs	?
Seigneur	Nc	SEIGNEUR
,	Fw	,
à	S	À
ce	Dd	CE
discours	Nc	DISCOURS
faut-il	Vvc	faut-il
que	Cs	QUE
je	Pp	JE
réponde	Vvc	RÉPONDRE
?	Fs	?
Un	Dn	UN
coeur	Nc	CUR
m'	Pp	JE
était	Vuc	ÊTRE
plus	Rg	PLUS
cher	Ag	CHER
que	Cs	QUE
l'	Da	LE
Empire	Nc	EMPIRE
du	S+Da	DE+LE
Monde	Nc	MONDE
;	Fw	;
Vous	Nc	Vous
m'	Pp	JE
entendez	Vvc	ENTENDRE
...	Fs	...
mais	Cc	MAIS
non	Rg	NON
,	Fw	,
vous	Pp	VOUS
ne	Rp	NE
m'	Pp	JE
entendez	Vvc	ENTENDRE
pas	Rg	PAS
,	Fw	,
Vos	Nc	Vos
yeux	Nc	OEIL|YEUX
cherchent	Vvc	CHERCHER
l'	Da	LE
objet	Nc	OBJET
des	S+Da	DE+LE|DE+LES
feux	Nc	FEU|FEUX
de	S	DE
Perdiccas	Nc	Perdiccas
;	Fw	;
Égarés	Nc	Égarés
et	Cc	ET
distraits	Ge	DISTRAIRE
,	Fw	,
il	Pp	IL
vous	Pp	VOUS
souvient	Vvc	SOUVENIR
à	S	À
peine	Nc	PEINE
Que	Vvc	Que
je	Pp	JE
suis	Vuc	ÊTRE
devant	S	DEVANT
vous	Pp	VOUS
,	Fw	,
que	Cs	QUE
je	Pp	JE
suis	Vuc	ÊTRE
votre	Ds	VOTRE
Reine	Nc	REINE|ROI
;	Fw	;
Il	Vvc	Il
est	Vuc	ÊTRE
vrai	Ag	VRAI
,	Fw	,
j'	Pp	JE
oubliais	Vvc	OUBLIER
et	Cc	ET
ma	Ds	MON
gloire	Nc	GLOIRE
et	Cc	ET
mon	Ds	MON
fils	Nc	FIL|FILS
,	Fw	,
Pour	Nc	POUR
le	Da	LE
seul	Ag	SEUL
Perdiccas	Vvc	Perdiccas
mon	Ds	MON
coeur	Nc	CUR
les	Pp	ILS
a	Vuc	AVOIR
trahis	Ge	TRAHIR
;	Fw	;
Mais	Vvc	Mais
soutenons	Vvc	SOUTENIR
le	Da	LE
nom	Nc	NOM
de	S	DE
Veuve	Vvc	Veuve
d'	S	DE
Alexandre	Nc	Alexandre
,	Fw	,
À	Nc	À
ce	Dd	CE
grand	Ag	GRAND
souvenir	Nc	SOUVENIR
Roxane	Ag	Roxane
doit	Vvc	DEVOIR
se	Pp	IL
rendre	Vvn	RENDRE
,	Fw	,
Et	Vvc	Et
pour	S	POUR
placer	Vvn	PLACER
son	Ds	SON
fils	Nc	FIL|FILS
au	S+Da	À+LE
trône	Nc	TRÔNE
de	S	DE
Cyrus	Nc	Cyrus
,	Fw	,
Achevons	Vvc	ACHEVER
d'	S	DE
immoler	Vvn	IMMOLER
le	Da	LE
sang	Nc	SANG
de	S	DE
Darius	Nc	Darius
.	Fs	.
Eh	I	EH
!	Fs	!
Contre	S	CONTRE
Statira	Vvc	Statira
quelle	Dt	QUEL
fureur	Nc	FUREUR
extrême	Ag	EXTRÊME
?	Fs	?
Vous	Pp	VOUS
ne	Rp	NE
la	Pp	IL
haïssez	Vvc	HAÏR
que	Cs	QUE
parce	Vvc	parce
que	Cs	QUE
je	Pp	JE
l'	Pp	IL
aime	Vvc	AIMER
;	Fw	;
Faisant	Ga	FAIRE
tomber	Vvn	TOMBER
sur	S	SUR
elle	Pp	IL
un	Dn	UN
injuste	Ag	INJUSTE
courroux	Nc	COURROUX
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
moins	Rg	MOINS
elle	Pp	IL
que	Pr	QUE
moi	Pp	JE
qu'	Pr	QUE
on	Pp	ON
veut	Vvc	VOULOIR
percer	Vvn	PERCER
de	S	DE
coups	Nc	COUP
,	Fw	,
Votre	Nc	Votre
haine	Nc	HAINE
pour	S	POUR
moi	Pp	JE
fut	Vuc	ÊTRE
toujours	Rg	TOUJOURS
sans	S	SANS
égale	Nc	ÉGAL
...	Fs	...
Oui	Vvc	Oui
,	Fw	,
je	Pp	JE
te	Pp	TU
hais	Vvc	HAÏR
,	Fw	,
Ingrat	Vvc	Ingrat
,	Fw	,
autant	Rg	AUTANT
que	Cs	QUE
ma	Ds	MON
rivale	Nc	RIVAL
:	Fw	:
Mais	Cc	MAIS
que	Pr	QUE
dis	Vvc	DIRE
-je	Nc	-je
,	Fw	,
grands	Ag	GRAND
Dieux	Nc	DIEU|DIEUX
!	Fs	!
En	S	EN
ce	Dd	CE
fatal	Ag	FATAL
moment	Nc	MOMENT
?	Fs	?
Quand	Cs	QUAND
on	Pp	ON
hait	Vvc	HAÏR
la	Da	LE
rivale	Nc	RIVAL
,	Fw	,
est	Vuc	ÊTRE
-ce	Vvc	-ce
haïr	Vvn	HAÏR
l'	Da	LE
amant	Nc	AMANT
?	Fs	?
Mais	Cc	MAIS
,	Fw	,
enfin	Rg	ENFIN
,	Fw	,
devant	S	DEVANT
toi	Pp	TU
Roxane	Vvc	Roxane
s'	Pp	SE
est	Vuc	ÊTRE
trahie	Ge	TRAHIR
,	Fw	,
Perdiccas	Vvc	Perdiccas
est	Vuc	ÊTRE
haï	Ge	HAÏR
,	Fw	,
j'	Pp	JE
aime	Vvc	AIMER
,	Fw	,
et	Cc	ET
je	Pp	JE
suis	Vuc	ÊTRE
haïe	Ge	HAÏR
;	Fw	;
Je	Vvc	Je
vais	Vvc	ALLER
voir	Vvn	VOIR
ton	Ds	TON
Rival	Nc	RIVAL
;	Fw	;
avant	S	AVANT
la	Da	LE
fin	Nc	FIN
du	S+Da	DE+LE
jour	Nc	JOUR
,	Fw	,
Si	Vvc	Si
nous	Pp	NOUS
n'	Rp	NE
espérons	Vvc	ESPÉRER
plus	Rg	PLUS
du	S+Da	DE+LE
côté	Nc	CÔTÉ
de	S	DE
l'	Da	LE
Amour	Nc	AMOUR
,	Fw	,
Ayant	Ga	AVOIR
entre	S	ENTRE
nos	Ds	NOTRE
mains	Nc	MAIN
la	Da	LE
vengeance	Nc	VENGEANCE
certaine	Ag	CERTAIN
,	Fw	,
Du	Vvc	Du
moins	Rg	MOINS
nous	Pp	NOUS
jouirons	Vvc	JOUIR
des	Dn	UN
fureurs	Nc	FUREUR
de	S	DE
la	Da	LE
haine	Nc	HAINE
.	Fs	.
Gardes	Nc	GARDE|GARDES
,	Fw	,
qu'	Cs	QUE
on	Pp	ON
le	Pp	IL
remmène	Vvc	REMMENER
à	S	À
son	Ds	SON
Appartement	Nc	APPARTEMENT
.	Fs	.
De	S	DE
grâce	Nc	GRÂCE
,	Fw	,
hélas	I	HÉLAS
!	Fs	!
Madame	Nc	MADAME
,	Fw	,
arrêtez	Vvc	ARRÊTER
un	Dn	UN
moment	Nc	MOMENT
;	Fw	;
Elle	Vvc	Elle
fuit	Vvc	FUIR
.	Fs	.
Je	Pp	JE
vois	Vvc	ALLER|VOIR
trop	Rg	TROP
sa	Ds	SON
fatale	Ag	FATAL
tendresse	Nc	TENDRESSE
...	Fs	...
Ciel	Vvc	Ciel
!	Fs	!
Perds	Vvc	PERDRE
-moi	Vvc	-moi
si	Cs	SI
tu	Pp	TU
veux	Vvc	VOULOIR
,	Fw	,
mais	Cc	MAIS
sauve	Vvc	SAUVER
ma	Ds	MON
Princesse	Nc	PRINCE|PRINCESSE
.	Fs	.
Oui	Rg	OUI
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
Cassander	Vvc	Cassander
m'	Pp	JE
envoie	Vvc	ENVOYER
auprès	Rg	AUPRÈS
de	S	DE
vous	Pp	VOUS
,	Fw	,
Pour	Nc	POUR
apaiser	Vvn	APAISER
Roxane	Vvc	Roxane
,	Fw	,
et	Cc	ET
fléchir	Vvn	FLÉCHIR
son	Ds	SON
courroux	Nc	COURROUX
;	Fw	;
On	Vvc	On
sait	Vvc	SAVOIR
qu'	Cs	QUE
Antipater	Nc	Antipater
vient	Vvc	VENIR
avec	S	AVEC
une	Dn	UN
Armée	Nc	Armée
,	Fw	,
Et	Vvc	Et
qu'	Cs	QUE
ils	Pp	ILS
pourraient	Vvc	POUVOIR
tous	Di	TOUT
deux	Nc	DEUX
se	Pp	IL
joindre	Vvn	JOINDRE
à	S	À
Ptolomée	Nc	Ptolomée
;	Fw	;
Mais	Vvc	Mais
il	Pp	IL
aime	Vvc	AIMER
Roxane	Vvc	Roxane
,	Fw	,
et	Cc	ET
son	Ds	SON
coeur	Nc	CUR
incertain	Ag	INCERTAIN
Ne	Vvc	Ne
peut	Vvc	POUVOIR
contre	S	CONTRE
elle	Pp	IL
encore	Rg	ENCORE
former	Vvn	FORMER
aucun	Di	AUCUN
dessein	Nc	DESSEIN
;	Fw	;
Cependant	Ga	Cependant
Seleucus	Vvc	Seleucus
,	Fw	,
Eumenes	Vvc	Eumenes
,	Fw	,
et	Cc	ET
mille	Nc	MILLE
autres	Ag	AUTRE
,	Fw	,
Prenant	Ga	PRENDRE
ses	Ds	SON
intérêts	Nc	INTÉRÊT
,	Fw	,
peuvent	Vvc	POUVOIR
quitter	Vvn	QUITTER
les	Da	LE
vôtres	As#Ps	VÔTRE
.	Fs	.
Je	Pp	JE
le	Da	LE
saïs	Nc	SAÏ
,	Fw	,
Peucestas	Vvc	Peucestas
,	Fw	,
et	Cc	ET
le	Pp	IL
Ciel	Vvc	Ciel
en	S	EN
courroux	Nc	COURROUX
Dans	Vvc	Dans
le	Da	LE
même	Ag	MÊME
malheur	Nc	MALHEUR
nous	Pp	NOUS
enveloppe	Vvc	ENVELOPPER
tous	Pi	TOUT
;	Fw	;
Alexandre	Vvc	Alexandre
lui-même	Pp	LUI-MÊME
avoir	Vun	AVOIR
su	Ge	SAVOIR
le	Da	LE
prédire	Nc	PRÉDIRE
,	Fw	,
Et	Vvc	Et
s'	Cs	SI
il	Pp	IL
n'	Rp	NE
a	Vuc	AVOIR
pas	Rg	PAS
réglé	Ge	RÉGLER
le	Da	LE
destin	Nc	DESTIN
de	S	DE
l'	Da	LE
Empire	Nc	EMPIRE
,	Fw	,
Ou	Vvc	Ou
s'	Cs	SI
il	Pp	IL
n'	Rp	NE
a	Vuc	AVOIR
pas	Rg	PAS
osé	Ge	OSER
nommer	Vvn	NOMMER
son	Ds	SON
Successeur	Nc	SUCCESSEUR
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
qu'	Cs	QUE
il	Pp	IL
n'	Rp	NE
en	Pp	EN
pût	Vvc	POUVOIR
trouver	Vvn	TROUVER
digne	Ag	DIGNE
