	docprops1	docprops2	origzeta	scaledlogzeta	logzeta	divzeta	relfreqs1	relfreqs2	ratiorelfreqs	subtractfreqs	logrrf	scaledlogrrf
college	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
barranca	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
wampum	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
pringling	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
gentleness	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
rebuke	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
franklin	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0036764705882352945	2.7199999926015995e-09	-0.0036764705882352945	-1.54254367760407	1465786886.5474854
spell	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
flayer	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
papoose	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
flax	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
slaughter	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
bracelet	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
chain-mail	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
ford	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
cave	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.002573529411764706	3.8857142706155105e-09	-0.002573529411764706	-1.2735537381644413	1579497835.7288766
bunk	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
spice	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
cantle	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
file-leaders	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
flambeau	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
chick	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
bushments	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
streamer	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
paradise	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
straw	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.004044117647058824	2.4727272666128923e-09	-0.004044117647058824	-1.6182227419898334	1433794841.5572815
stature	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
strap	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
fuller	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0022058823529411764	4.533333312782222e-09	-0.0022058823529411764	-1.1649873576129819	1625392437.614035
sweetness	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
swell	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
frost	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
breastplate	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
blossom	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
straining	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
bloodshed	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
swine	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
stork	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.002573529411764706	3.8857142706155105e-09	-0.002573529411764706	-1.2735537381644413	1579497835.7288766
fess	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
target	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
slur	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
chaplain	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
fisher	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
snuff	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
snuff-box	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
carp	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
chatelaine	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
feel	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
mocassins	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
sneer	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
socman	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
musketry	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
foreyard	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0018382352941176473	5.4399999704063995e-09	-0.0018382352941176473	-1.0431824837287786	1676883388.7371383
gale	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
gall	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
outward	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
nakirs	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
bowline	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
chestnut	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
squirrel	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
succor	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
murtherer	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
fishing	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
bridle-arm	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
napery	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
bowsprit	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
fustian	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
thatch	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
murrain	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
forefront	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
palisade	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
outpost	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
onslaught	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
swish	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
molasses	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
falding	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
spearman	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
tag	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
